date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:19:02	0/0	---M--	302	error ('302')	text/html	date:Wed,%2015%20Dec%202021%2007:18:40%20GMT	https://www.josunhotel.com/sns/appleLogin.do?fromPageType=LOGIN	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/sns/appleLogine539.do	(from https://www.josunhotel.com/login/loginForm.do?nextURL=https://www.josunhotel.com/mypage/myCouponaForm.do)
16:19:03	0/0	---M--	302	error ('302')	text/html	date:Wed,%2015%20Dec%202021%2007:18:40%20GMT	https://www.josunhotel.com/sns/googleLogin.do?fromPageType=LOGIN	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/sns/googleLogine539.do	(from https://www.josunhotel.com/login/loginForm.do?nextURL=https://www.josunhotel.com/mypage/myGoodsForm.do)
16:19:03	0/0	---M--	302	error ('302')	text/html	date:Wed,%2015%20Dec%202021%2007:18:40%20GMT	https://www.josunhotel.com/sns/facebookLogin.do?fromPageType=LOGIN	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/sns/facebookLogine539.do	(from https://www.josunhotel.com/login/loginForm.do?nextURL=https://www.josunhotel.com/mypage/myGoodsForm.do)
16:19:03	0/0	---M--	302	error ('302')	text/html	date:Wed,%2015%20Dec%202021%2007:18:41%20GMT	https://www.josunhotel.com/sns/naverLogin.do?callbackType=login&fromPageType=LOGIN	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/sns/naverLogin31fc.do	(from https://www.josunhotel.com/login/loginForm.do?nextURL=https://www.josunhotel.com/mypage/myGoodsForm.do)
16:19:03	0/0	---M--	302	error ('302')	text/html	date:Wed,%2015%20Dec%202021%2007:18:41%20GMT	https://www.josunhotel.com/sns/kakaoLogin.do?callbackType=login&fromPageType=LOGIN	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/sns/kakaoLogin31fc.do	(from https://www.josunhotel.com/login/loginForm.do?nextURL=https://www.josunhotel.com/mypage/myGoodsForm.do)
16:19:04	0/0	---M--	302	error ('302')	text/html	date:Wed,%2015%20Dec%202021%2007:18:41%20GMT	https://www.josunhotel.com/sns/appleLogin.do?fromPageType=LOGIN	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/sns/appleLogine539.do	(from https://www.josunhotel.com/login/loginForm.do?nextURL=https://www.josunhotel.com/mypage/myGoodsForm.do)
16:19:04	0/0	---M--	302	error ('302')	text/html	date:Wed,%2015%20Dec%202021%2007:18:41%20GMT	https://www.josunhotel.com/sns/googleLogin.do?fromPageType=LOGIN	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/sns/googleLogine539.do	(from https://www.josunhotel.com/login/loginForm.do?nextURL=https://www.josunhotel.com/cnfirm/mber/room/reserveList.do)
16:19:04	0/0	---M--	302	error ('302')	text/html	date:Wed,%2015%20Dec%202021%2007:18:42%20GMT	https://www.josunhotel.com/sns/facebookLogin.do?fromPageType=LOGIN	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/sns/facebookLogine539.do	(from https://www.josunhotel.com/login/loginForm.do?nextURL=https://www.josunhotel.com/cnfirm/mber/room/reserveList.do)
16:19:05	0/0	---M--	302	error ('302')	text/html	date:Wed,%2015%20Dec%202021%2007:18:42%20GMT	https://www.josunhotel.com/sns/naverLogin.do?callbackType=login&fromPageType=LOGIN	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/sns/naverLogin31fc.do	(from https://www.josunhotel.com/login/loginForm.do?nextURL=https://www.josunhotel.com/cnfirm/mber/room/reserveList.do)
16:19:05	0/0	---M--	302	error ('302')	text/html	date:Wed,%2015%20Dec%202021%2007:18:42%20GMT	https://www.josunhotel.com/sns/kakaoLogin.do?callbackType=login&fromPageType=LOGIN	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/sns/kakaoLogin31fc.do	(from https://www.josunhotel.com/login/loginForm.do?nextURL=https://www.josunhotel.com/cnfirm/mber/room/reserveList.do)
16:19:05	0/0	---M--	302	error ('302')	text/html	date:Wed,%2015%20Dec%202021%2007:18:42%20GMT	https://www.josunhotel.com/sns/appleLogin.do?fromPageType=LOGIN	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/sns/appleLogine539.do	(from https://www.josunhotel.com/login/loginForm.do?nextURL=https://www.josunhotel.com/cnfirm/mber/room/reserveList.do)
16:19:05	0/0	---M--	302	error ('302')	text/html	date:Wed,%2015%20Dec%202021%2007:18:43%20GMT	https://www.josunhotel.com/sns/googleLogin.do?fromPageType=LOGIN	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/sns/googleLogine539.do	(from https://www.josunhotel.com/login/loginForm.do?nextURL=https://www.josunhotel.com/mber/interest/roomList.do)
16:19:06	0/0	---M--	302	error ('302')	text/html	date:Wed,%2015%20Dec%202021%2007:18:43%20GMT	https://www.josunhotel.com/sns/facebookLogin.do?fromPageType=LOGIN	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/sns/facebookLogine539.do	(from https://www.josunhotel.com/login/loginForm.do?nextURL=https://www.josunhotel.com/mber/interest/roomList.do)
16:19:06	0/0	---M--	302	error ('302')	text/html	date:Wed,%2015%20Dec%202021%2007:18:43%20GMT	https://www.josunhotel.com/sns/naverLogin.do?callbackType=login&fromPageType=LOGIN	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/sns/naverLogin31fc.do	(from https://www.josunhotel.com/login/loginForm.do?nextURL=https://www.josunhotel.com/mber/interest/roomList.do)
16:19:06	0/0	---M--	302	error ('302')	text/html	date:Wed,%2015%20Dec%202021%2007:18:44%20GMT	https://www.josunhotel.com/sns/kakaoLogin.do?callbackType=login&fromPageType=LOGIN	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/sns/kakaoLogin31fc.do	(from https://www.josunhotel.com/login/loginForm.do?nextURL=https://www.josunhotel.com/mber/interest/roomList.do)
16:19:06	0/0	---M--	302	error ('302')	text/html	date:Wed,%2015%20Dec%202021%2007:18:44%20GMT	https://www.josunhotel.com/sns/appleLogin.do?fromPageType=LOGIN	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/sns/appleLogine539.do	(from https://www.josunhotel.com/login/loginForm.do?nextURL=https://www.josunhotel.com/mber/interest/roomList.do)
16:19:07	0/0	---M--	302	error ('302')	text/html	date:Wed,%2015%20Dec%202021%2007:18:44%20GMT	https://www.josunhotel.com/sns/googleLogin.do?fromPageType=LOGIN	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/sns/googleLogine539.do	(from https://www.josunhotel.com/login/loginForm.do?nextURL=https://www.josunhotel.com/mypage/myInfoForm.do)
16:19:07	0/0	---M--	302	error ('302')	text/html	date:Wed,%2015%20Dec%202021%2007:18:44%20GMT	https://www.josunhotel.com/sns/facebookLogin.do?fromPageType=LOGIN	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/sns/facebookLogine539.do	(from https://www.josunhotel.com/login/loginForm.do?nextURL=https://www.josunhotel.com/mypage/myInfoForm.do)
16:19:07	0/0	---M--	302	error ('302')	text/html	date:Wed,%2015%20Dec%202021%2007:18:45%20GMT	https://www.josunhotel.com/sns/naverLogin.do?callbackType=login&fromPageType=LOGIN	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/sns/naverLogin31fc.do	(from https://www.josunhotel.com/login/loginForm.do?nextURL=https://www.josunhotel.com/mypage/myInfoForm.do)
16:19:07	0/0	---M--	302	error ('302')	text/html	date:Wed,%2015%20Dec%202021%2007:18:45%20GMT	https://www.josunhotel.com/sns/kakaoLogin.do?callbackType=login&fromPageType=LOGIN	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/sns/kakaoLogin31fc.do	(from https://www.josunhotel.com/login/loginForm.do?nextURL=https://www.josunhotel.com/mypage/myInfoForm.do)
16:19:08	0/0	---M--	302	error ('302')	text/html	date:Wed,%2015%20Dec%202021%2007:18:45%20GMT	https://www.josunhotel.com/sns/appleLogin.do?fromPageType=LOGIN	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/sns/appleLogine539.do	(from https://www.josunhotel.com/login/loginForm.do?nextURL=https://www.josunhotel.com/mypage/myInfoForm.do)
16:19:08	208863/208863	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:45%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=255356&cntntsSn=255355	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/homuran_kv_pc3ce5.jpg;	(from https://www.josunhotel.com/retail/homurang.do)
16:19:08	150199/150199	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:46%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=255367&cntntsSn=255355	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/homuran1edf5.jpg;	(from https://www.josunhotel.com/retail/homurang.do)
16:19:09	152209/152209	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:46%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=255368&cntntsSn=255355	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/homuran296ea.jpg;	(from https://www.josunhotel.com/retail/homurang.do)
16:19:09	151199/151199	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:46%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=255369&cntntsSn=255355	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/homuran37184.jpg;	(from https://www.josunhotel.com/retail/homurang.do)
16:19:09	142442/142442	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:46%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=255370&cntntsSn=255355	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/homuran4039d.jpg;	(from https://www.josunhotel.com/retail/homurang.do)
16:19:09	152309/152309	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:47%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=255371&cntntsSn=255355	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/homuran5c15c.jpg;	(from https://www.josunhotel.com/retail/homurang.do)
16:19:09	144329/144329	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:47%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=255372&cntntsSn=255355	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/homuran671df.jpg;	(from https://www.josunhotel.com/retail/homurang.do)
16:19:10	5555/5555	---M--	200	added ('OK')	application/javascript	etag:%2215b3-5ad3b3193d180%22	https://www.josunhotel.com/revolution/js/bw.lab.alphanumeric-1.0.js	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/js/bw.lab.alphanumeric-1.0.js	(from https://www.josunhotel.com/retail/homurang.do)
16:19:10	4797/4797	---M--	200	added ('OK')	application/javascript	etag:%2212bd-5ad3b3193d180%22	https://www.josunhotel.com/revolution/js/bw.lab.money-1.0.js	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/js/bw.lab.money-1.0.js	(from https://www.josunhotel.com/retail/homurang.do)
16:19:10	190470/190470	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:48%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=255595&cntntsSn=255594	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/%c8%a3%b0%e6%c0%fc_kv_pc3445.jpg;	(from https://www.josunhotel.com/retail/hokyungjeon.do)
16:19:11	613245/613245	---M--	200	added ('200')	image/png	date:Wed,%2015%20Dec%202021%2007:18:48%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=255606&cntntsSn=255594	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/%c8%a3%b0%e6%c0%fc(%ba%bb%c1%a1)-%c5%f5%bd%c3%b5%b508ec.png;	(from https://www.josunhotel.com/retail/hokyungjeon.do)
16:19:11	659315/659315	---M--	200	added ('200')	image/png	date:Wed,%2015%20Dec%202021%2007:18:48%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=256731&cntntsSn=255594	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/%c8%a3%b0%e6%c0%fc(%b0%ad%b3%b2)-%c5%f5%bd%c3%b5%b50739.png;	(from https://www.josunhotel.com/retail/hokyungjeon.do)
16:19:11	472096/472096	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:48%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=255714&cntntsSn=255713	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/jajutable_kv_pc99e2.jpg;	(from https://www.josunhotel.com/retail/jaju.do)
16:19:11	142308/142308	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:49%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=255727&cntntsSn=255713	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/jajutable103a5.jpg;	(from https://www.josunhotel.com/retail/jaju.do)
16:19:11	146365/146365	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:49%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=255728&cntntsSn=255713	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/jajutable24089.jpg;	(from https://www.josunhotel.com/retail/jaju.do)
16:19:12	150862/150862	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:49%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=255729&cntntsSn=255713	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/jajutable34e9f.jpg;	(from https://www.josunhotel.com/retail/jaju.do)
16:19:12	151563/151563	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:49%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=255730&cntntsSn=255713	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/jajutable49715.jpg;	(from https://www.josunhotel.com/retail/jaju.do)
16:19:12	147926/147926	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:50%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=255731&cntntsSn=255713	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/jajutable597cc.jpg;	(from https://www.josunhotel.com/retail/jaju.do)
16:19:13	144236/144236	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:50%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=255732&cntntsSn=255713	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/jajutable61abf.jpg;	(from https://www.josunhotel.com/retail/jaju.do)
16:19:13	208427/208427	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:50%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=254985&cntntsSn=254983	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/josun_kimchi_kv_pcb3c4.jpg;	(from https://www.josunhotel.com/product/kimchi.do)
16:19:13	150647/150647	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:50%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=254993&cntntsSn=254983	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/josun_kimchi_010efb.jpg;	(from https://www.josunhotel.com/product/kimchi.do)
16:19:13	149913/149913	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:50%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=254995&cntntsSn=254983	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/josun_kimchi_026aed.jpg;	(from https://www.josunhotel.com/product/kimchi.do)
16:19:14	114724/114724	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:51%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=253901&cntntsSn=253899	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/janepacker_kv_pc889b.jpg;	(from https://www.josunhotel.com/product/janePacker.do)
16:19:14	137787/137787	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:51%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=253909&cntntsSn=253899	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/janepacker_01d868.jpg;	(from https://www.josunhotel.com/product/janePacker.do)
16:19:14	131173/131173	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:51%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=253911&cntntsSn=253899	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/janepacker_02bc61.jpg;	(from https://www.josunhotel.com/product/janePacker.do)
16:19:14	185883/185883	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:52%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=253913&cntntsSn=253899	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/janepacker_03fad2.jpg;	(from https://www.josunhotel.com/product/janePacker.do)
16:19:14	205157/205157	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:52%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=253915&cntntsSn=253899	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/janepacker_04d030.jpg;	(from https://www.josunhotel.com/product/janePacker.do)
16:19:15	86122/86122	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:52%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=253917&cntntsSn=253899	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/janepacker_053d6d.jpg;	(from https://www.josunhotel.com/product/janePacker.do)
16:19:15	203446/203446	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:52%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=253919&cntntsSn=253899	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/janepacker_067fbd.jpg;	(from https://www.josunhotel.com/product/janePacker.do)
16:19:15	44814/44814	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:52%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=253931&cntntsSn=253899	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/janepacker_aniversary2450.jpg;	(from https://www.josunhotel.com/product/janePacker.do)
16:19:15	53186/53186	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:53%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=253935&cntntsSn=253899	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/janepacker_party3a58.jpg;	(from https://www.josunhotel.com/product/janePacker.do)
16:19:15	65209/65209	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:53%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=253939&cntntsSn=253899	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/janepacker_bizb4c8.jpg;	(from https://www.josunhotel.com/product/janePacker.do)
16:19:16	59255/59255	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:53%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=253943&cntntsSn=253899	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/janepacker_bridalba56.jpg;	(from https://www.josunhotel.com/product/janePacker.do)
16:19:17	390678/390678	---M--	200	added ('200')	image/jpeg	date:Wed,%2015%20Dec%202021%2007:18:54%20GMT	https://www.josunhotel.com/revolution/content/fileImage.do?fileId=667086&cntntsSn=667085	C:/Users/na__l/Desktop/web_pf/sbs_web_pf/%ec%a1%b0%ec%84%a0%ed%98%b8%ed%85%94%20%eb%aa%a8%ec%9e%91/josun/www.josunhotel.com/revolution/content/kyukmul_kv_pc8470.jpg;	(from https://www.josunhotel.com/product/kyukmul.do)
